id,externalId,ExternalArticleSource,createdDate,isOffline,lastModified,lastModifier,title,body,phrasings,labels,statistics/likes,statistics/dislikes
1600787092,,,2021-01-04 12:17:12,false,2023-12-14 20:31:16,Mark Westhorpe,I'm trying to cash in Bonds but the security call isn’t working,"{""content"":""Sorry to hear you've had an issue with the security phone call. If you haven't used the maximum number of attempts to receive the call, please call us on **08085 007 007** with your NS&I or account number to hand. We're open from 8am until 8pm Monday to Friday and 8am to 6pm Saturday and Sunday.If you have exceeded the number of attempts, please use the 'Recover your security details' link below to reset your security information."",""options"":{""Recover your security details"":""https://forms.nsandi.com/gateway/online-forms/index#/form/recover""}}","[""{\""text\"":\""I'm trying to cash in Bonds but the security call isn’t working\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I'm not receiving the phone call\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5F6A1168"",""name"":""Money out""},{""id"":""5F6A1172"",""name"":""move money""},{""id"":""5F6A1712"",""name"":""System issues""}]",1,6
1600787022,,,2021-01-04 12:17:12,false,2023-12-14 20:31:57,Mark Westhorpe,I am not able to withdraw more than £500,"{""content"":""What type of account do you have with us?"",""options"":{""Premium Bonds"":{""content"":""Have you recently made a deposit using a debit card?"",""options"":{""Yes"":""Debit card payments take seven working days to clear and show in your available balance."",""No"":""So that we can look into this error for you, please call us on 08085 007 007 with your NS&I or account number to hand. We're open from 7am until 10pm seven days a week.""}},""Direct Saver"":{""content"":""Have you recently made a deposit using a debit card?"",""options"":{""Yes"":""Debit card payments take seven working days to clear and show in your available balance."",""No"":""So that we can look into this error for you, please call us on 08085 007 007 with your NS&I or account number to hand. We're open from 7am until 10pm seven days a week.""}},""Direct ISA"":{""content"":""Have you recently made a deposit using a debit card?"",""options"":{""Yes"":""Debit card payments take seven working days to clear and show in your available balance."",""No"":""So that we can look into this error for you, please call us on 08085 007 007 with your NS&I or account number to hand. We're open from 7am until 10pm seven days a week.""}},""Income Bonds"":""You'll need to keep at least £500 in your Income Bonds account for it to remain open."",""Junior ISA"":{""content"":""Have you recently made a deposit using a debit card?"",""options"":{""Yes"":""Debit card payments take seven working days to clear and show in your available balance."",""No"":""So that we can look into this error for you, please call us on 08085 007 007 with your NS&I or account number to hand. We're open from 7am until 10pm seven days a week.""}},""Investment Account"":""So that we can look into this error for you, please call us on 08085 007 007 with your NS&I or account number to hand. We're open from 7am until 10pm seven days a week.""}}","[""{\""text\"":\""I am not able to withdraw more than £500\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Why can't I take out more than £500\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5F6A1168"",""name"":""Money out""},{""id"":""5F6A1172"",""name"":""move money""}]",16,3
1600787062,,,2021-01-04 12:17:12,false,2023-12-14 20:32:38,Mark Westhorpe,I'm trying to transfer money out of my NS&I account but it isn't working,"{""content"":""Are you registered to manage your savings online and/or by phone?"",""options"":{""Yes"":{""content"":""Which product are you looking to withdraw from?"",""options"":{""Premium Bonds"":""If your funds are showing in your available balance, please call us on 08085 007 007 so that we can look into this error for you. We're open from 7am until 10pm seven days a week."",""Income Bonds"":""If your funds are showing in your available balance, please call us on 08085 007 007 so that we can look into this error for you. We're open from 7am until 10pm seven days a week."",""Children's Bonds"":{""content"":""Have these Bonds matured?"",""options"":{""Yes"":{""content"":""Since our Children's Bonds are no longer on sale, the account would’ve been transferred to our Residual Account. This is where all of our off-sale products go to until the funds are claimed, which you can claim by filling in an online form below.  It usually takes us up to 8 working days for us to make your payment."",""options"":{""Cash in Children’s Bonds"":""https://forms.nsandi.com/gateway/online-forms/index#/form/withdraw-children-bonds""}},""No"":""Please call us on 08085 007 007 so that we can look into this error for you. We're open from 7am until 10pm seven days a week.""}},""Direct Saver"":""If your funds are showing in your available balance, please call us on 08085 007 007 so that we can look into this error for you. We're open from 7am until 10pm seven days a week."",""Direct ISA"":""If your funds are showing in your available balance, please call us on 08085 007 007 so that we can look into this error for you. We're open from 7am until 10pm seven days a week."",""Junior ISA"":""Withdrawals from Junior ISAs account are not possible until the child turns 18."",""Investment Account"":{""content"":""To withdraw from your Investment Account, please complete the online withdrawal form below."",""options"":{""Withdraw from your Investment Account"":""https://forms.nsandi.com/gateway/online-forms/index#/form/withdraw-investment-account""}},""Index-linked Savings Certificates"":""Please call us on 08085 007 007 so that we can look into this error for you. We're open from 7am until 10pm seven days a week."",""Fixed Interest Savings Certificates"":""Please call us on 08085 007 007 so that we can look into this error for you. We're open from 7am until 10pm seven days a week."",""Guaranteed Growth Bonds"":{""content"":""Did your Bond last renew before or after 1 May 2019?"",""options"":{""Before"":""Please call us on 08085 007 007 so that we can look into this error for you. We're open from 7am until 10pm seven days a week."",""After"":""You can cancel your Bond within 30 days of you receiving your investment record. We'll then refund the full value of your Bond with any interest due. After the 30 days have passed, you will only be able to cash in your Bond at maturity as it's a fixed-term Bond.""}},"" Guaranteed Income Bonds"":{""content"":""Did your Bond last renew before or after 1 May 2019?"",""options"":{""Before"":""Please call us on 08085 007 007 so that we can look into this error for you. We're open from 7am until 10pm seven days a week."",""After"":""You can cancel your Bond within 30 days of you receiving your investment record. We'll then refund the full value of your Bond with any interest due. After the 30 days have passed, you will only be able to cash in your Bond at maturity as it's a fixed-term Bond.""}}}},""No"":""Please call us on 08085 007 007 so that we can look into this error for you. We're open from 7am until 10pm seven days a week.""}}","[""{\""text\"":\""I'm trying to transfer money out of my NS&I account but it isn't working\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I am unable to withdraw money\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Error message when cashing in bonds\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""when i try to cash in i get an error\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5F6A1168"",""name"":""Money out""},{""id"":""5F6A1172"",""name"":""move money""}]",64,15
1600787382,,,2021-01-04 12:17:12,false,2023-12-14 20:32:58,Mark Westhorpe,How do I cash in my fixed-term Bond?,"{""content"":""Are you registered to manage your savings online and/or by phone?"",""options"":{""Yes"":{""content"":""Which product are you looking to cash in?"",""options"":{""Guaranteed Growth Bonds"":{""content"":""Did your Bond last renew before or after 1 May 2019?"",""options"":{""Before"":""If your Bond is maturing shortly, you can provide your options by selecting 'Maturity options' once you have selected your product online. If you are withdrawing your money before your Bond has matured, please select 'Cash in'. You will pay a penalty that is equivalent of 90 days' interest on the amount you cash in."",""After"":""You can cancel your Bond within 30 days of you receiving your investment record. We'll then refund the full value of your Bond with any interest due. After the 30 days have passed, you will only be able to cash in your Bond at maturity as it's a fixed-term Bond.""}},""Guaranteed Income Bonds"":{""content"":""Did your Bond last renew before or after 1 May 2019?"",""options"":{""Before"":""If your Bond is maturing shortly, you can provide your options by selecting 'Maturity options' once you have selected your product online. If you are withdrawing your money before your Bond has matured, please select 'Cash in'. You will pay a penalty that is equivalent to 90 days' interest on the amount you cash in."",""After"":""You can cancel your Bond within 30 days of you receiving your investment record. We'll then refund the full value of your Bond with any interest due. After the 30 days have passed, you will only be able to cash in your Bond at maturity as it's a fixed-term Bond.""}},""Index-linked Savings Certificate"":{""content"":""Did you last renew your certificate before or after 22 June 2023?"",""options"":{""Before"":""You can cash in your Savings Certificates online once you log in - you'll just need your NS&I number and password to hand. To do this; •You'll be asked to enter your NS&I number, surname and password •Once you've logged in, select to view your Index-linked Savings Certificates account and then click on 'Take money out' •Enter the amount you want to withdraw and then select 'Cash in' •Review the details and select 'Confirm' Please note: if you cash in early online, we'll deduct a penalty from your payment, equivalent to 90 days’ interest on the amount cashed in and, you’ll lose the index-linking on the whole Certificate for the full investment year."",""After"":""You can cancel your Certificate within 30 days of receiving your investment record. We'll then refund the full value of your Certificate with any interest and index-linking due. After the 30 days have passed, you will only be able to cash in your Certificate when it matures.""}},""Fixed Interest Savings Certificate"":{""content"":""Did you last renew your certificate before or after 22 June 2023?"",""options"":{""Before"":""You can cash in your Savings Certificates online once you log in - you'll just need your NS&I number and password to hand. To do this; •You'll be asked to enter your NS&I number, surname and password •Once you've logged in, select to view your Fixed Interest Savings Certificates account and then click on 'Take money out' •Enter the amount you want to withdraw and then select 'Cash in' •Review the details and select 'Confirm' Please note: if you cash in early online, we'll deduct a penalty from your payment, equivalent to 90 days’ interest on the amount cashed in."",""After"":""You can cancel your Certificate within 30 days of receiving your investment record. We'll then refund the full value of your Certificate with any interest due. After the 30 days have passed, you will only be able to cash in your Certificate when it matures.""}},""Children's Bonds"":""You can cash in your Bonds online once you log in - you'll just need your NS&I number and password to hand. To do this; •You'll be asked to enter your NS&I number, surname and password •Once you've logged in, select to view your Children's Bonds account and then click on 'Take money out' •Enter the amount you want to withdraw and then select 'Cash in' •Review the details and select 'Confirm' Please note: if you cash in early online, we'll deduct a penalty from your payment, equivalent to 90 days’ interest on the amount cashed in.""}},""No"":{""content"":""Which product are you looking to cash in?"",""options"":{""Guaranteed Growth Bonds"":{""content"":""You can download the postal withdrawal form below."",""options"":{""Cash in your Guaranteed Growth Bonds"":""https://www.nsandi.com/files/asset/pdf/guaranteed-growth-bonds-cash-in-form-after-20-09-2012.pdf""}},""Guaranteed Income Bonds"":{""content"":""You can download the postal withdrawal form below."",""options"":{""Cash in your Guaranteed Income Bonds"":""https://www.nsandi.com/files/asset/pdf/guaranteed-income-bonds-cash-in-form-after-20-09-2012.pdf""}},""Index-linked Savings Certificate"":{""content"":""You can download the postal withdrawal form below."",""options"":{""Cash in your Index-linked Savings Certificates"":""https://www.nsandi.com/files/asset/pdf/index-linked-savings-certificates-cash-in-form-after-20-09-2012.pdf""}},""Fixed Interest Savings Certificates"":{""content"":""You can download the postal withdrawal form below."",""options"":{""Cash in your Fixed Interest Savings Certificates"":""https://www.nsandi.com/files/asset/pdf/fixed-interest-savings-certificates-cash-in-form-after-20-09-2012.pdf""}},""Children's Bonds"":{""content"":""You can complete the online Children's Bonds withdrawal form below."",""options"":{""Cash in your Children’s Bonds"":""https://forms.nsandi.com/gateway/online-forms/index#/form/withdraw-children-bonds""}}}}}}","[""{\""text\"":\""How do I cash in my fixed-term Bond?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I get money out of my Index-linked Savings Certificate?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Can I cash in my Fixed Interest Savings Certificate?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5F6A1168"",""name"":""Money out""},{""id"":""5F6A1172"",""name"":""move money""}]",239,144
1616279052,,,2021-02-02 15:18:41,false,2023-12-14 20:34:49,Mark Westhorpe,How do I transfer my maturing Bond to another product?,"{""content"":""The quickest way would be to cash in your Bond at maturity to your bank account. Once you have done this, select the product you want to open an account with using those funds from your bank account via your debit card.Alternatively, you can do an internal transfer to a different product using our online switching forms - you just need to click on the button below and select the form to switch to the product you'd like to invest in."",""options"":{""Download a switching form"":""https://www.nsandi.com/downloads-and-forms""}}","[""{\""text\"":\""How do I transfer my maturing Bond to another product?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I change my maturing Bond to another product?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I transfer my maturity?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5F6A1168"",""name"":""Money out""}]",6,1
1620561212,,,2021-02-09 16:05:58,false,2023-12-15 10:21:38,Mark Westhorpe,How does NS&I work,"{""content"":""When you save with us, what you’re actually doing is lending your money to the government and in return the government gives you interest on your money or, in the case of Premium Bonds, the chance to win cash prizes.\n\nBecause we’re part of the government we can guarantee that 100% of your money is safe - we have the unique backing of HM Treasury and that’s something nobody else can offer.Want to find out more about what we do? Check out our blog."",""options"":{""How NS&I works"":""https://www.nsandi.com/get-to-know-us/why-nsandi""}}","[""{\""text\"":\""How do NS&I invest\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How does NS&I work\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What do NS&I do\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],2,7
1609270292,,,2021-01-18 15:07:05,false,2023-12-15 10:55:05,Mark Westhorpe,write to us,"{""content"":""So that we can provide some more information about the account, **please write to us at NS&I, Sunderland SR43 2SB**. Click the link below for what to include in your letter:"",""options"":{""Write to us"":""https://www.nsandi.com/contact-us#write-to-us""}}","[""{\""text\"":\""write to us\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Who do we write to for account query?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What is your address?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],,
2113002542,,,2023-11-24 09:55:17,false,2023-12-15 11:50:06,Mark Westhorpe,Claim form sent FR6,"{""content"":""If we have sent a claim form when you usually receive cheques, it's likely that a previous cheque has not been cashed.\n\nThis may be due to the cheque being lost in the post.\n\nOnce you return the form we will pay this prize and then return to posting cheques to you.\n\nHowever, you can avoid all of this by opting to have prizes paid directly into your bank account. Find out more here:"",""options"":{""A better way to get your prizes"":""https://www.nsandi.com/get-to-know-us/quicker-prizes""}}","[""{\""text\"":\""Claim form sent FR6\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""7E9F6132"",""name"":""Sent or Recieved a form/letter""}]",,
2112999192,,,2023-11-24 09:39:46,false,2023-12-15 12:08:43,Mark Westhorpe,Response to letter FR3,"{""content"":""What was the issue with the response we sent to your letter or form?"",""options"":{""Why does my signature need to be witnessed?"":""We are asking you for this as a security check before continuing your request. If you know we do not hold your previous signature please complete the request as this will then record your signature against your account(s)."",""You have not done everything I asked for"":""If our reply has not covered all aspects of your query please call us and we will ask the team who replied to look into this. Please call us on 08085 007 007. We're open from 8am until 8pm Monday to Friday and 8am to 6pm Saturday and Sunday.""}}","[""{\""text\"":\""Response to letter FR3\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],,
1636326232,,,2021-03-11 17:09:11,false,2023-12-15 13:39:17,Mark Westhorpe,How can I transfer money between my accounts?,"{""content"":""Are you looking to transfer money into a new account, or one you already hold with us?"",""options"":{""New account"":{""content"":""You can find the details of how to transfer money into a new account by selecting the 'Switching from an NS&I account' link below."",""options"":{""Switching from an NS&I account"":""https://www.nsandi.com/help/manage-your-savings/switching""}},""Existing account"":{""content"":""You'll just need to log into your account, and then select 'Make a transfer' from the product you'd like to move money from. You can then follow the on screen instructions."",""options"":{""Log in"":""https://nsandi.com/login""}}}}","[""{\""text\"":\""How can I transfer money between my accounts?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How can I move money between NS&I accounts?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I want to move money to another account\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I need to switch money between accounts\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do you transfer money to another investment?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Transfer money accounts\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5F6A1172"",""name"":""move money""}]",46,94
1602387092,,,2021-01-07 14:46:44,false,2023-12-15 13:44:28,Mark Westhorpe,PoA Address ,"{""content"":""Please send us confirmation of your Power of Attorney to **NS&I, Sunderland SR43 2SB.** You can either send the original document or a certified photocopy. \n\nYou'll need to send your application form for your chosen product with this, and we’ll process them both for you. Click on the link below for Power of Attorney application forms."",""options"":{""Power of Attorney forms"":""https://www.nsandi.com/downloads-and-forms""}}","[""{\""text\"":\""PoA Address \"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],,
1669771992,,,2021-05-14 13:14:10,false,2023-12-15 13:50:23,Mark Westhorpe,Why can't I buy Premium Bonds?,"{""content"":""What payment method are you trying to use to buy Premium Bonds?"",""options"":{""Debit card"":""When you pay by debit card, your name and address on your card needs to match your address with us. If it doesn’t, the payment won’t be successful. Or, the headroom - the amount remaining that you can invest - may be temporarily lower than expected if you have money pending in your account. Don’t worry, your headroom will change back within a couple of days so you’ll be able to try again."",""Bank transfer"":{""content"":""You'll need to use your Premium Bonds holder's number as your reference. You can find this on your Bond record or by logging in to your online account. You can check you're using the correct bank details here:"",""options"":{""Premium Bonds account details"":""Reference: Enter your (or the child’s) Premium Bonds holder’s number - without any hyphens, spaces or full stops. Type of account: Your bank may ask you what type of account you’re paying in to. Please select ‘business’. Payee name: NS&I Account number: 11994808 Sort code: 08 31 15 Your money will take up to five working days to reach your account.""}}}}","[""{\""text\"":\""Why can't I buy Premium Bonds?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Why will it not let me buy more Bonds?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""It's not letting me buy any more Premium Bonds\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Why can I not buy any more Premium Bonds\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""why can't I add more bonds to my account?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Why can't I add to my premium bonds?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""my account is not letting me buy more Bonds\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],168,71
1625275982,,,2021-02-19 16:18:22,false,2023-12-15 13:56:02,Mark Westhorpe,How do I know that my details are safe?,"{""content"":""We want you to feel safe while managing your savings online. We'll never ask you to enter details from links sent in emails or text messages. If in doubt, do not enter your account details and contact us so we can help you.For information about how to stay safe online, including tips for spotting potential scams, read our blog."",""options"":{""Staying safe online"":""https://www.nsandi.com/get-to-know-us/security/online-security""}}","[""{\""text\"":\""How do I know that my details are safe?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Is your website safe?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do you keep my account safe?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Are my details safe?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Is this a scam?\"",\""autoComplete\"":false,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Have I received a fake text?\"",\""autoComplete\"":false,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Have I been hacked?\"",\""autoComplete\"":false,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Have I received a fake email?\"",\""autoComplete\"":false,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I think I've been hacked\"",\""autoComplete\"":false,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I know this website is secure?\"",\""autoComplete\"":false,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""is secure.nsandi.com your website?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I want to check that secure.nsandi.com is secure\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5F6A1866"",""name"":""Security and passwords""}]",20,17
1674460292,,,2021-05-26 08:03:50,true,2023-12-15 13:57:26,Mark Westhorpe,Why is the mobile prize checker app not working?,"{""content"":""We're sorry you're having problems with our prize checker mobile app - we're working hard to fix this as soon as we can. In the meantime, you can check if you've won by using our online prize checker below or through an Alexa device if you have one. You'll just need your holder's number to hand."",""options"":{""Prize Checker"":""https://www.nsandi.com/prize-checker""}}","[""{\""text\"":\""Why is the mobile prize checker app not working?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F858E"",""name"":""System issues/accessibility""},{""id"":""5F6A1712"",""name"":""System issues""}]",,
1603666282,,,2021-01-12 00:01:56,false,2023-12-15 14:02:57,Mark Westhorpe,How to certify an authority,"{""content"":""The copy of the Power of Attorney must be certified by one of the following people: The Donor (if they still have capacity); a solicitor; a notary public or, unless it is a Lasting Power of Attorney, a stockbroker. \n\nThe copy of the confirmation of your appointment as Deputy can be certified by any of the following people: A qualified individual who is currently practicing in the legal, financial or teaching profession, doctor or dentist, minister of a recognised religion, civil servant, prison, police or customs officer. \n\nThe certifier must not be related to you by birth or marriage, in a personal relationship with you or live at the same address. \n\nThe certifier must write at the end of each page of the copy: “I certify that this is a true and complete copy of the original \\[type of document\\] belonging to \\[name\\].” \n\nThen the certifier must sign and date the copy, print their full name under their signature (affixing any relevant official stamp) and add their occupation, address and daytime phone number. If they have lived at that address for less than three months, they should also give their previous address. Members of professions should also give their institute membership number, if possible. Under anti-money laundering legislation we may verify their identity using this information.For more information on certifying your Authority, please see our Power of Attorney guide:"",""options"":{""Power of Attorney guide"":""https://www.nsandi.com/files/asset/pdf/power-of-attorney-leaflet.pdf""}}","[""{\""text\"":\""How to certify an authority\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]",[],,
1652936932,,,2021-04-12 14:48:53,false,2023-12-15 14:14:52,Mark Westhorpe,How do I top up savings as a Power of Attorney?,"{""content"":""Are you registered to manage the accounts online or by phone?"",""options"":{""Yes"":{""content"":""If you want to add to an existing account you manage online, simply log in using your details and click on 'Buy more Bonds' or 'Pay money in' for the chosen account or investment on your homepage. You can use a debit card in your own name or in the donor's name. The card must be issued by a UK bank and the address we hold for the cardholder will also need to match the address held by the card issuer."",""options"":{""Log in and invest"":""https://nsandi.com/login""}},""No, I'd like to manage online"":{""content"":""If you want to manage the accounts online, you'll need to register for our online and phone service. You can then apply for an account, make a deposit or withdrawal, check balances, change details and preferences and provide maturity instructions quickly and easily,"",""options"":{""Register online "":""https://www.nsandi.com/online-registration""}},""No, I'd like to manage by post"":{""content"":""If you have restricted authority, or must act jointly for all transactions with another appointed individual, you can only manage them by post. For more info, please see our Power of Attorney guide."",""options"":{""Our guide to acting on behalf of someone else"":""https://www.nsandi.com/files/asset/pdf/power-of-attorney-leaflet.pdf""}}}}","[""{\""text\"":\""How do I top up savings as a Power of Attorney?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How do I buy more Bonds as an attorney\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Can I add to an account I hold as Power of attorney?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""I have Power of Attorney and would like to invest more money\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F7AE4"",""name"":""Money in""}]",16,13
1643701072,,,2021-03-21 12:24:14,false,2023-12-15 14:25:51,Mark Westhorpe,What is the ISA limit for 2021/22 tax year?,"{""content"":""You can only deposit into one cash ISA in each tax year. The tax year runs from 6 April to 5 April. You can save up to £20,000 in a cash ISA (Direct ISA) and £9,000 in a Junior ISA or split the allowance across other types.\n\nYou don't have to make a deposit in every tax year but you wouldn't be able to carry over your allowance into the next tax year. You can find out more by selecting the links below."",""options"":{""Direct ISA"":""https://www.nsandi.com/products/direct-isa"",""Junior ISA"":""https://www.nsandi.com/products/junior-isa""}}","[""{\""text\"":\""Do I need to pay money into my ISA in every tax year?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""When is the tax year?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""How much can I deposit into my Direct ISA?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Can I have more than one ISA?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What date does the tax year start from?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What is the limit I can invest in my ISA?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""What is the ISA limit for 2021/22 tax year?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F7AE4"",""name"":""Money in""}]",32,15
1641884362,,,2021-03-21 11:08:16,false,2023-12-15 14:42:40,Mark Westhorpe,Is the Direct ISA interest rate tax-free?,"{""content"":""The interest you earn on a Direct ISA is tax-free - this means you won't need to pay any tax on the interest you earn. You can find more about our Direct ISA by selecting the link below."",""options"":{""Direct ISA"":""https://www.nsandi.com/products/direct-isa""}}","[""{\""text\"":\""Is the Direct ISA interest rate tax-free?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}"",""{\""text\"":\""Do I pay tax on interest on my Direct ISA?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F839A"",""name"":""Product info request""}]",1,2
1634239872,,,2021-03-08 10:56:03,false,2023-12-15 14:44:03,Mark Westhorpe,I gave you my bank details to receive my prizes but I'm being sent a code. Why is this?,"{""content"":""We try to verify your bank details electronically, however, if we're unable to do this we'll post you a unique code. Once you've received it, you can then visit the 'Prize options code' link below to give us your bank details."",""options"":{""Update your prize options"":""https://www.nsandi.com/prize-options-code""}}","[""{\""text\"":\""I gave you my bank details to receive my prizes but I'm being sent a code. Why is this?\"",\""autoComplete\"":true,\""negativeSample\"":false,\""entitiesMeta\"":[]}""]","[{""id"":""5E3F811A"",""name"":""Process query""}]",2,1
